PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Fare,Embarked,Ticket,Cabin
312,1.0,1,"Ryerson, Miss. Emily Borie",female,18.0,2,2,262.375,C,,
313,0.0,2,"Lahtinen, Mrs. William (Anna Sylfven)",female,26.0,1,1,26.0,S,,
314,0.0,3,"Hendekovic, Mr. Ignjac",male,28.0,0,0,7.8958,S,,
315,0.0,2,"Hart, Mr. Benjamin",male,43.0,1,1,26.25,S,,
316,1.0,3,"Nilsson, Miss. Helmina Josefina",female,26.0,0,0,7.8542,S,,
317,1.0,2,"Kantor, Mrs. Sinai (Miriam Sternin)",female,24.0,1,0,26.0,S,,
318,0.0,2,"Moraweck, Dr. Ernest",male,54.0,0,0,14.0,S,,
319,1.0,1,"Wick, Miss. Mary Natalie",female,31.0,0,2,164.8667,S,,
320,1.0,1,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",female,40.0,1,1,134.5,C,,
321,0.0,3,"Dennis, Mr. Samuel",male,22.0,0,0,7.25,S,,
322,0.0,3,"Danoff, Mr. Yoto",male,27.0,0,0,7.8958,S,,
323,1.0,2,"Slayter, Miss. Hilda Mary",female,30.0,0,0,12.35,Q,,
324,1.0,2,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",female,22.0,1,1,29.0,S,,
325,0.0,3,"Sage, Mr. George John Jr",male,,8,2,69.55,S,,
326,1.0,1,"Young, Miss. Marie Grice",female,36.0,0,0,135.6333,C,,
327,0.0,3,"Nysveen, Mr. Johan Hansen",male,61.0,0,0,6.2375,S,,
328,1.0,2,"Ball, Mrs. (Ada E Hall)",female,36.0,0,0,13.0,S,,
329,1.0,3,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,31.0,1,1,20.525,S,,
330,1.0,1,"Hippach, Miss. Jean Gertrude",female,16.0,0,1,57.9792,C,,
331,1.0,3,"McCoy, Miss. Agnes",female,,2,0,23.25,Q,,
332,0.0,1,"Partner, Mr. Austen",male,45.5,0,0,28.5,S,,
333,0.0,1,"Graham, Mr. George Edward",male,38.0,0,1,153.4625,S,,
334,0.0,3,"Vander Planke, Mr. Leo Edmondus",male,16.0,2,0,18.0,S,,
335,1.0,1,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",female,,1,0,133.65,S,,
336,0.0,3,"Denkoff, Mr. Mitto",male,,0,0,7.8958,S,,
337,0.0,1,"Pears, Mr. Thomas Clinton",male,29.0,1,0,66.6,S,,
338,1.0,1,"Burns, Miss. Elizabeth Margaret",female,41.0,0,0,134.5,C,,
339,1.0,3,"Dahl, Mr. Karl Edwart",male,45.0,0,0,8.05,S,,
340,0.0,1,"Blackwell, Mr. Stephen Weart",male,45.0,0,0,35.5,S,,
341,1.0,2,"Navratil, Master. Edmond Roger",male,2.0,1,1,26.0,S,,
342,1.0,1,"Fortune, Miss. Alice Elizabeth",female,24.0,3,2,263.0,S,,
343,0.0,2,"Collander, Mr. Erik Gustaf",male,28.0,0,0,13.0,S,,
344,0.0,2,"Sedgwick, Mr. Charles Frederick Waddington",male,25.0,0,0,13.0,S,,
345,0.0,2,"Fox, Mr. Stanley Hubert",male,36.0,0,0,13.0,S,,
346,1.0,2,"Brown, Miss. Amelia ""Mildred""",female,24.0,0,0,13.0,S,,
347,1.0,2,"Smith, Miss. Marion Elsie",female,40.0,0,0,13.0,S,,
348,1.0,3,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,,1,0,16.1,S,,
349,1.0,3,"Coutts, Master. William Loch ""William""",male,3.0,1,1,15.9,S,,
350,0.0,3,"Dimic, Mr. Jovan",male,42.0,0,0,8.6625,S,,
351,0.0,3,"Odahl, Mr. Nils Martin",male,23.0,0,0,9.225,S,,
352,0.0,1,"Williams-Lambert, Mr. Fletcher Fellows",male,,0,0,35.0,S,,
353,0.0,3,"Elias, Mr. Tannous",male,15.0,1,1,7.2292,C,,
354,0.0,3,"Arnold-Franchi, Mr. Josef",male,25.0,1,0,17.8,S,,
355,0.0,3,"Yousif, Mr. Wazli",male,,0,0,7.225,C,,
356,0.0,3,"Vanden Steen, Mr. Leo Peter",male,28.0,0,0,9.5,S,,
357,1.0,1,"Bowerman, Miss. Elsie Edith",female,22.0,0,1,55.0,S,,
358,0.0,2,"Funk, Miss. Annie Clemmer",female,38.0,0,0,13.0,S,,
359,1.0,3,"McGovern, Miss. Mary",female,,0,0,7.8792,Q,,
360,1.0,3,"Mockler, Miss. Helen Mary ""Ellie""",female,,0,0,7.8792,Q,,
361,0.0,3,"Skoog, Mr. Wilhelm",male,40.0,1,4,27.9,S,,
362,0.0,2,"del Carlo, Mr. Sebastiano",male,29.0,1,0,27.7208,C,,
363,0.0,3,"Barbara, Mrs. (Catherine David)",female,45.0,0,1,14.4542,C,,
364,0.0,3,"Asim, Mr. Adola",male,35.0,0,0,7.05,S,,
365,0.0,3,"O'Brien, Mr. Thomas",male,,1,0,15.5,Q,,
366,0.0,3,"Adahl, Mr. Mauritz Nils Martin",male,30.0,0,0,7.25,S,,
367,1.0,1,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",female,60.0,1,0,75.25,C,,
368,1.0,3,"Moussa, Mrs. (Mantoura Boulos)",female,,0,0,7.2292,C,,
369,1.0,3,"Jermyn, Miss. Annie",female,,0,0,7.75,Q,,
370,1.0,1,"Aubart, Mme. Leontine Pauline",female,24.0,0,0,69.3,C,,
371,1.0,1,"Harder, Mr. George Achilles",male,25.0,1,0,55.4417,C,,
372,0.0,3,"Wiklund, Mr. Jakob Alfred",male,18.0,1,0,6.4958,S,,
373,0.0,3,"Beavan, Mr. William Thomas",male,19.0,0,0,8.05,S,,
374,0.0,1,"Ringhini, Mr. Sante",male,22.0,0,0,135.6333,C,,
375,0.0,3,"Palsson, Miss. Stina Viola",female,3.0,3,1,21.075,S,,
376,1.0,1,"Meyer, Mrs. Edgar Joseph (Leila Saks)",female,,1,0,82.1708,C,,
377,1.0,3,"Landergren, Miss. Aurora Adelia",female,22.0,0,0,7.25,S,,
378,0.0,1,"Widener, Mr. Harry Elkins",male,27.0,0,2,211.5,C,,
379,0.0,3,"Betros, Mr. Tannous",male,20.0,0,0,4.0125,C,,
380,0.0,3,"Gustafsson, Mr. Karl Gideon",male,19.0,0,0,7.775,S,,
381,1.0,1,"Bidois, Miss. Rosalie",female,42.0,0,0,227.525,C,,
382,1.0,3,"Nakid, Miss. Maria (""Mary"")",female,1.0,0,2,15.7417,C,,
383,0.0,3,"Tikkanen, Mr. Juho",male,32.0,0,0,7.925,S,,
384,1.0,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",female,35.0,1,0,52.0,S,,
385,0.0,3,"Plotcharsky, Mr. Vasil",male,,0,0,7.8958,S,,
386,0.0,2,"Davies, Mr. Charles Henry",male,18.0,0,0,73.5,S,,
387,0.0,3,"Goodwin, Master. Sidney Leonard",male,1.0,5,2,46.9,S,,
388,1.0,2,"Buss, Miss. Kate",female,36.0,0,0,13.0,S,,
389,0.0,3,"Sadlier, Mr. Matthew",male,,0,0,7.7292,Q,,
390,1.0,2,"Lehmann, Miss. Bertha",female,17.0,0,0,12.0,C,,
391,1.0,1,"Carter, Mr. William Ernest",male,36.0,1,2,120.0,S,,
392,1.0,3,"Jansson, Mr. Carl Olof",male,21.0,0,0,7.7958,S,,
393,0.0,3,"Gustafsson, Mr. Johan Birger",male,28.0,2,0,7.925,S,,
394,1.0,1,"Newell, Miss. Marjorie",female,23.0,1,0,113.275,C,,
395,1.0,3,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,24.0,0,2,16.7,S,,
396,0.0,3,"Johansson, Mr. Erik",male,22.0,0,0,7.7958,S,,
397,0.0,3,"Olsson, Miss. Elina",female,31.0,0,0,7.8542,S,,
398,0.0,2,"McKane, Mr. Peter David",male,46.0,0,0,26.0,S,,
399,0.0,2,"Pain, Dr. Alfred",male,23.0,0,0,10.5,S,,
400,1.0,2,"Trout, Mrs. William H (Jessie L)",female,28.0,0,0,12.65,S,,
401,1.0,3,"Niskanen, Mr. Juha",male,39.0,0,0,7.925,S,,
402,0.0,3,"Adams, Mr. John",male,26.0,0,0,8.05,S,,
403,0.0,3,"Jussila, Miss. Mari Aina",female,21.0,1,0,9.825,S,,
404,0.0,3,"Hakkarainen, Mr. Pekka Pietari",male,28.0,1,0,15.85,S,,
405,0.0,3,"Oreskovic, Miss. Marija",female,20.0,0,0,8.6625,S,,
406,0.0,2,"Gale, Mr. Shadrach",male,34.0,1,0,21.0,S,,
407,0.0,3,"Widegren, Mr. Carl/Charles Peter",male,51.0,0,0,7.75,S,,
408,1.0,2,"Richards, Master. William Rowe",male,3.0,1,1,18.75,S,,
409,0.0,3,"Birkeland, Mr. Hans Martin Monsen",male,21.0,0,0,7.775,S,,
410,0.0,3,"Lefebre, Miss. Ida",female,,3,1,25.4667,S,,
411,0.0,3,"Sdycoff, Mr. Todor",male,,0,0,7.8958,S,,
412,0.0,3,"Hart, Mr. Henry",male,,0,0,6.8583,Q,,
413,1.0,1,"Minahan, Miss. Daisy E",female,33.0,1,0,90.0,Q,,
414,0.0,2,"Cunningham, Mr. Alfred Fleming",male,,0,0,0.0,S,,
415,1.0,3,"Sundman, Mr. Johan Julian",male,44.0,0,0,7.925,S,,
416,0.0,3,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,,0,0,8.05,S,,
417,1.0,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",female,34.0,1,1,32.5,S,,
418,1.0,2,"Silven, Miss. Lyyli Karoliina",female,18.0,0,2,13.0,S,,
419,0.0,2,"Matthews, Mr. William John",male,30.0,0,0,13.0,S,,
420,0.0,3,"Van Impe, Miss. Catharina",female,10.0,0,2,24.15,S,,
421,0.0,3,"Gheorgheff, Mr. Stanio",male,,0,0,7.8958,C,,
422,0.0,3,"Charters, Mr. David",male,21.0,0,0,7.7333,Q,,
423,0.0,3,"Zimmerman, Mr. Leo",male,29.0,0,0,7.875,S,,
424,0.0,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,28.0,1,1,14.4,S,,
425,0.0,3,"Rosblom, Mr. Viktor Richard",male,18.0,1,1,20.2125,S,,
426,0.0,3,"Wiseman, Mr. Phillippe",male,,0,0,7.25,S,,
427,1.0,2,"Clarke, Mrs. Charles V (Ada Maria Winfield)",female,28.0,1,0,26.0,S,,
428,1.0,2,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,19.0,0,0,26.0,S,,
429,0.0,3,"Flynn, Mr. James",male,,0,0,7.75,Q,,
430,1.0,3,"Pickard, Mr. Berk (Berk Trembisky)",male,32.0,0,0,8.05,S,,
431,1.0,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,28.0,0,0,26.55,S,,
432,1.0,3,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,,1,0,16.1,S,,
433,1.0,2,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",female,42.0,1,0,26.0,S,,
434,0.0,3,"Kallio, Mr. Nikolai Erland",male,17.0,0,0,7.125,S,,
435,0.0,1,"Silvey, Mr. William Baird",male,50.0,1,0,55.9,S,,
436,1.0,1,"Carter, Miss. Lucile Polk",female,14.0,1,2,120.0,S,,
437,0.0,3,"Ford, Miss. Doolina Margaret ""Daisy""",female,21.0,2,2,34.375,S,,
438,1.0,2,"Richards, Mrs. Sidney (Emily Hocking)",female,24.0,2,3,18.75,S,,
439,0.0,1,"Fortune, Mr. Mark",male,64.0,1,4,263.0,S,,
440,0.0,2,"Kvillner, Mr. Johan Henrik Johannesson",male,31.0,0,0,10.5,S,,
441,1.0,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",female,45.0,1,1,26.25,S,,
442,0.0,3,"Hampe, Mr. Leon",male,20.0,0,0,9.5,S,,
443,0.0,3,"Petterson, Mr. Johan Emil",male,25.0,1,0,7.775,S,,
444,1.0,2,"Reynaldo, Ms. Encarnacion",female,28.0,0,0,13.0,S,,
445,1.0,3,"Johannesen-Bratthammer, Mr. Bernt",male,,0,0,8.1125,S,,
446,1.0,1,"Dodge, Master. Washington",male,4.0,0,2,81.8583,S,,
447,1.0,2,"Mellinger, Miss. Madeleine Violet",female,13.0,0,1,19.5,S,,
448,1.0,1,"Seward, Mr. Frederic Kimber",male,34.0,0,0,26.55,S,,
449,1.0,3,"Baclini, Miss. Marie Catherine",female,5.0,2,1,19.2583,C,,
450,1.0,1,"Peuchen, Major. Arthur Godfrey",male,52.0,0,0,30.5,S,,
451,0.0,2,"West, Mr. Edwy Arthur",male,36.0,1,2,27.75,S,,
452,0.0,3,"Hagland, Mr. Ingvald Olai Olsen",male,,1,0,19.9667,S,,
453,0.0,1,"Foreman, Mr. Benjamin Laventall",male,30.0,0,0,27.75,C,,
454,1.0,1,"Goldenberg, Mr. Samuel L",male,49.0,1,0,89.1042,C,,
455,0.0,3,"Peduzzi, Mr. Joseph",male,,0,0,8.05,S,,
456,1.0,3,"Jalsevac, Mr. Ivan",male,29.0,0,0,7.8958,C,,
457,0.0,1,"Millet, Mr. Francis Davis",male,65.0,0,0,26.55,S,,
458,1.0,1,"Kenyon, Mrs. Frederick R (Marion)",female,,1,0,51.8625,S,,
459,1.0,2,"Toomey, Miss. Ellen",female,50.0,0,0,10.5,S,,
460,0.0,3,"O'Connor, Mr. Maurice",male,,0,0,7.75,Q,,
461,1.0,1,"Anderson, Mr. Harry",male,48.0,0,0,26.55,S,,
462,0.0,3,"Morley, Mr. William",male,34.0,0,0,8.05,S,,
463,0.0,1,"Gee, Mr. Arthur H",male,47.0,0,0,38.5,S,,
464,0.0,2,"Milling, Mr. Jacob Christian",male,48.0,0,0,13.0,S,,
465,0.0,3,"Maisner, Mr. Simon",male,,0,0,8.05,S,,
466,0.0,3,"Goncalves, Mr. Manuel Estanslas",male,38.0,0,0,7.05,S,,
467,0.0,2,"Campbell, Mr. William",male,,0,0,0.0,S,,
468,0.0,1,"Smart, Mr. John Montgomery",male,56.0,0,0,26.55,S,,
469,0.0,3,"Scanlan, Mr. James",male,,0,0,7.725,Q,,
470,1.0,3,"Baclini, Miss. Helene Barbara",female,0.75,2,1,19.2583,C,,
471,0.0,3,"Keefe, Mr. Arthur",male,,0,0,7.25,S,,
472,0.0,3,"Cacic, Mr. Luka",male,38.0,0,0,8.6625,S,,
473,1.0,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,33.0,1,2,27.75,S,,
474,1.0,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,23.0,0,0,13.7917,C,,
475,0.0,3,"Strandberg, Miss. Ida Sofia",female,22.0,0,0,9.8375,S,,
476,0.0,1,"Clifford, Mr. George Quincy",male,,0,0,52.0,S,,
477,0.0,2,"Renouf, Mr. Peter Henry",male,34.0,1,0,21.0,S,,
478,0.0,3,"Braund, Mr. Lewis Richard",male,29.0,1,0,7.0458,S,,
479,0.0,3,"Karlsson, Mr. Nils August",male,22.0,0,0,7.5208,S,,
480,1.0,3,"Hirvonen, Miss. Hildur E",female,2.0,0,1,12.2875,S,,
481,0.0,3,"Goodwin, Master. Harold Victor",male,9.0,5,2,46.9,S,,
482,0.0,2,"Frost, Mr. Anthony Wood ""Archie""",male,,0,0,0.0,S,,
483,0.0,3,"Rouse, Mr. Richard Henry",male,50.0,0,0,8.05,S,,
484,1.0,3,"Turkula, Mrs. (Hedwig)",female,63.0,0,0,9.5875,S,,
485,1.0,1,"Bishop, Mr. Dickinson H",male,25.0,1,0,91.0792,C,,
486,0.0,3,"Lefebre, Miss. Jeannie",female,,3,1,25.4667,S,,
487,1.0,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,35.0,1,0,90.0,S,,
488,0.0,1,"Kent, Mr. Edward Austin",male,58.0,0,0,29.7,C,,
489,0.0,3,"Somerton, Mr. Francis William",male,30.0,0,0,8.05,S,,
490,1.0,3,"Coutts, Master. Eden Leslie ""Neville""",male,9.0,1,1,15.9,S,,
491,0.0,3,"Hagland, Mr. Konrad Mathias Reiersen",male,,1,0,19.9667,S,,
492,0.0,3,"Windelov, Mr. Einar",male,21.0,0,0,7.25,S,,
493,0.0,1,"Molson, Mr. Harry Markland",male,55.0,0,0,30.5,S,,
494,0.0,1,"Artagaveytia, Mr. Ramon",male,71.0,0,0,49.5042,C,,
495,0.0,3,"Stanley, Mr. Edward Roland",male,21.0,0,0,8.05,S,,
496,0.0,3,"Yousseff, Mr. Gerious",male,,0,0,14.4583,C,,
497,1.0,1,"Eustis, Miss. Elizabeth Mussey",female,54.0,1,0,78.2667,C,,
498,0.0,3,"Shellard, Mr. Frederick William",male,,0,0,15.1,S,,
499,0.0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,25.0,1,2,151.55,S,,
500,0.0,3,"Svensson, Mr. Olof",male,24.0,0,0,7.7958,S,,
501,0.0,3,"Calic, Mr. Petar",male,17.0,0,0,8.6625,S,,
502,0.0,3,"Canavan, Miss. Mary",female,21.0,0,0,7.75,Q,,
503,0.0,3,"O'Sullivan, Miss. Bridget Mary",female,,0,0,7.6292,Q,,
504,0.0,3,"Laitinen, Miss. Kristina Sofia",female,37.0,0,0,9.5875,S,,
505,1.0,1,"Maioni, Miss. Roberta",female,16.0,0,0,86.5,S,,
506,0.0,1,"Penasco y Castellana, Mr. Victor de Satode",male,18.0,1,0,108.9,C,,
507,1.0,2,"Quick, Mrs. Frederick Charles (Jane Richards)",female,33.0,0,2,26.0,S,,
508,1.0,1,"Bradley, Mr. George (""George Arthur Brayton"")",male,,0,0,26.55,S,,
509,0.0,3,"Olsen, Mr. Henry Margido",male,28.0,0,0,22.525,S,,
510,1.0,3,"Lang, Mr. Fang",male,26.0,0,0,56.4958,S,,
511,1.0,3,"Daly, Mr. Eugene Patrick",male,29.0,0,0,7.75,Q,,
512,0.0,3,"Webber, Mr. James",male,,0,0,8.05,S,,
513,1.0,1,"McGough, Mr. James Robert",male,36.0,0,0,26.2875,S,,
514,1.0,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,54.0,1,0,59.4,C,,
515,0.0,3,"Coleff, Mr. Satio",male,24.0,0,0,7.4958,S,,
516,0.0,1,"Walker, Mr. William Anderson",male,47.0,0,0,34.0208,S,,
517,1.0,2,"Lemore, Mrs. (Amelia Milley)",female,34.0,0,0,10.5,S,,
518,0.0,3,"Ryan, Mr. Patrick",male,,0,0,24.15,Q,,
519,1.0,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,36.0,1,0,26.0,S,,
520,0.0,3,"Pavlovic, Mr. Stefo",male,32.0,0,0,7.8958,S,,
521,1.0,1,"Perreault, Miss. Anne",female,30.0,0,0,93.5,S,,
522,0.0,3,"Vovk, Mr. Janko",male,22.0,0,0,7.8958,S,,
523,0.0,3,"Lahoud, Mr. Sarkis",male,,0,0,7.225,C,,
524,1.0,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,44.0,0,1,57.9792,C,,
525,0.0,3,"Kassem, Mr. Fared",male,,0,0,7.2292,C,,
526,0.0,3,"Farrell, Mr. James",male,40.5,0,0,7.75,Q,,
527,1.0,2,"Ridsdale, Miss. Lucy",female,50.0,0,0,10.5,S,,
528,0.0,1,"Farthing, Mr. John",male,,0,0,221.7792,S,,
529,0.0,3,"Salonen, Mr. Johan Werner",male,39.0,0,0,7.925,S,,
530,0.0,2,"Hocking, Mr. Richard George",male,23.0,2,1,11.5,S,,
531,1.0,2,"Quick, Miss. Phyllis May",female,2.0,1,1,26.0,S,,
532,0.0,3,"Toufik, Mr. Nakli",male,,0,0,7.2292,C,,
533,0.0,3,"Elias, Mr. Joseph Jr",male,17.0,1,1,7.2292,C,,
534,1.0,3,"Peter, Mrs. Catherine (Catherine Rizk)",female,,0,2,22.3583,C,,
535,0.0,3,"Cacic, Miss. Marija",female,30.0,0,0,8.6625,S,,
536,1.0,2,"Hart, Miss. Eva Miriam",female,7.0,0,2,26.25,S,,
537,0.0,1,"Butt, Major. Archibald Willingham",male,45.0,0,0,26.55,S,,
538,1.0,1,"LeRoy, Miss. Bertha",female,30.0,0,0,106.425,C,,
539,0.0,3,"Risien, Mr. Samuel Beard",male,,0,0,14.5,S,,
540,1.0,1,"Frolicher, Miss. Hedwig Margaritha",female,22.0,0,2,49.5,C,,
541,1.0,1,"Crosby, Miss. Harriet R",female,36.0,0,2,71.0,S,,
542,0.0,3,"Andersson, Miss. Ingeborg Constanzia",female,9.0,4,2,31.275,S,,
543,0.0,3,"Andersson, Miss. Sigrid Elisabeth",female,11.0,4,2,31.275,S,,
544,1.0,2,"Beane, Mr. Edward",male,32.0,1,0,26.0,S,,
545,0.0,1,"Douglas, Mr. Walter Donald",male,50.0,1,0,106.425,C,,
546,0.0,1,"Nicholson, Mr. Arthur Ernest",male,64.0,0,0,26.0,S,,
547,1.0,2,"Beane, Mrs. Edward (Ethel Clarke)",female,19.0,1,0,26.0,S,,
548,1.0,2,"Padro y Manent, Mr. Julian",male,,0,0,13.8625,C,,
549,0.0,3,"Goldsmith, Mr. Frank John",male,33.0,1,1,20.525,S,,
550,1.0,2,"Davies, Master. John Morgan Jr",male,8.0,1,1,36.75,S,,
551,1.0,1,"Thayer, Mr. John Borland Jr",male,17.0,0,2,110.8833,C,,
552,0.0,2,"Sharp, Mr. Percival James R",male,27.0,0,0,26.0,S,,
553,0.0,3,"O'Brien, Mr. Timothy",male,,0,0,7.8292,Q,,
554,1.0,3,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22.0,0,0,7.225,C,,
555,1.0,3,"Ohman, Miss. Velin",female,22.0,0,0,7.775,S,,
556,0.0,1,"Wright, Mr. George",male,62.0,0,0,26.55,S,,
557,1.0,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48.0,1,0,39.6,C,,
558,0.0,1,"Robbins, Mr. Victor",male,,0,0,227.525,C,,
559,1.0,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39.0,1,1,79.65,S,,
560,1.0,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36.0,1,0,17.4,S,,
561,0.0,3,"Morrow, Mr. Thomas Rowan",male,,0,0,7.75,Q,,
562,0.0,3,"Sivic, Mr. Husein",male,40.0,0,0,7.8958,S,,
563,0.0,2,"Norman, Mr. Robert Douglas",male,28.0,0,0,13.5,S,,
564,0.0,3,"Simmons, Mr. John",male,,0,0,8.05,S,,
565,0.0,3,"Meanwell, Miss. (Marion Ogden)",female,,0,0,8.05,S,,
566,0.0,3,"Davies, Mr. Alfred J",male,24.0,2,0,24.15,S,,
567,0.0,3,"Stoytcheff, Mr. Ilia",male,19.0,0,0,7.8958,S,,
568,0.0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29.0,0,4,21.075,S,,
569,0.0,3,"Doharr, Mr. Tannous",male,,0,0,7.2292,C,,
570,1.0,3,"Jonsson, Mr. Carl",male,32.0,0,0,7.8542,S,,
571,1.0,2,"Harris, Mr. George",male,62.0,0,0,10.5,S,,
572,1.0,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53.0,2,0,51.4792,S,,
573,1.0,1,"Flynn, Mr. John Irwin (""Irving"")",male,36.0,0,0,26.3875,S,,
574,1.0,3,"Kelly, Miss. Mary",female,,0,0,7.75,Q,,
575,0.0,3,"Rush, Mr. Alfred George John",male,16.0,0,0,8.05,S,,
576,0.0,3,"Patchett, Mr. George",male,19.0,0,0,14.5,S,,
577,1.0,2,"Garside, Miss. Ethel",female,34.0,0,0,13.0,S,,
578,1.0,1,"Silvey, Mrs. William Baird (Alice Munger)",female,39.0,1,0,55.9,S,,
579,0.0,3,"Caram, Mrs. Joseph (Maria Elias)",female,,1,0,14.4583,C,,
580,1.0,3,"Jussila, Mr. Eiriik",male,32.0,0,0,7.925,S,,
581,1.0,2,"Christy, Miss. Julie Rachel",female,25.0,1,1,30.0,S,,
582,1.0,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39.0,1,1,110.8833,C,,
583,0.0,2,"Downton, Mr. William James",male,54.0,0,0,26.0,S,,
584,0.0,1,"Ross, Mr. John Hugo",male,36.0,0,0,40.125,C,,
585,0.0,3,"Paulner, Mr. Uscher",male,,0,0,8.7125,C,,
586,1.0,1,"Taussig, Miss. Ruth",female,18.0,0,2,79.65,S,,
587,0.0,2,"Jarvis, Mr. John Denzil",male,47.0,0,0,15.0,S,,
588,1.0,1,"Frolicher-Stehli, Mr. Maxmillian",male,60.0,1,1,79.2,C,,
589,0.0,3,"Gilinski, Mr. Eliezer",male,22.0,0,0,8.05,S,,
590,0.0,3,"Murdlin, Mr. Joseph",male,,0,0,8.05,S,,
591,0.0,3,"Rintamaki, Mr. Matti",male,35.0,0,0,7.125,S,,
592,1.0,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52.0,1,0,78.2667,C,,
593,0.0,3,"Elsbury, Mr. William James",male,47.0,0,0,7.25,S,,
594,0.0,3,"Bourke, Miss. Mary",female,,0,2,7.75,Q,,
595,0.0,2,"Chapman, Mr. John Henry",male,37.0,1,0,26.0,S,,
596,0.0,3,"Van Impe, Mr. Jean Baptiste",male,36.0,1,1,24.15,S,,
597,1.0,2,"Leitch, Miss. Jessie Wills",female,,0,0,33.0,S,,
598,0.0,3,"Johnson, Mr. Alfred",male,49.0,0,0,0.0,S,,
599,0.0,3,"Boulos, Mr. Hanna",male,,0,0,7.225,C,,
600,1.0,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49.0,1,0,56.9292,C,,
601,1.0,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24.0,2,1,27.0,S,,
602,0.0,3,"Slabenoff, Mr. Petco",male,,0,0,7.8958,S,,
603,0.0,1,"Harrington, Mr. Charles H",male,,0,0,42.4,S,,
604,0.0,3,"Torber, Mr. Ernst William",male,44.0,0,0,8.05,S,,
605,1.0,1,"Homer, Mr. Harry (""Mr E Haven"")",male,35.0,0,0,26.55,C,,
606,0.0,3,"Lindell, Mr. Edvard Bengtsson",male,36.0,1,0,15.55,S,,
607,0.0,3,"Karaic, Mr. Milan",male,30.0,0,0,7.8958,S,,
608,1.0,1,"Daniel, Mr. Robert Williams",male,27.0,0,0,30.5,S,,
609,1.0,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22.0,1,2,41.5792,C,,
610,1.0,1,"Shutes, Miss. Elizabeth W",female,40.0,0,0,153.4625,S,,
611,0.0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39.0,1,5,31.275,S,,
612,0.0,3,"Jardin, Mr. Jose Neto",male,,0,0,7.05,S,,
613,1.0,3,"Murphy, Miss. Margaret Jane",female,,1,0,15.5,Q,,
614,0.0,3,"Horgan, Mr. John",male,,0,0,7.75,Q,,
615,0.0,3,"Brocklebank, Mr. William Alfred",male,35.0,0,0,8.05,S,,
616,1.0,2,"Herman, Miss. Alice",female,24.0,1,2,65.0,S,,
617,0.0,3,"Danbom, Mr. Ernst Gilbert",male,34.0,1,1,14.4,S,,
618,0.0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26.0,1,0,16.1,S,,
619,1.0,2,"Becker, Miss. Marion Louise",female,4.0,2,1,39.0,S,,
620,0.0,2,"Gavey, Mr. Lawrence",male,26.0,0,0,10.5,S,,
621,0.0,3,"Yasbeck, Mr. Antoni",male,27.0,1,0,14.4542,C,,
622,1.0,1,"Kimball, Mr. Edwin Nelson Jr",male,42.0,1,0,52.5542,S,,
623,1.0,3,"Nakid, Mr. Sahid",male,20.0,1,1,15.7417,C,,
